# Combined ISS/SP CaK 1-Angstrom emission index time series
#
# This file contains a time series of 1.0 Angstrom emission index values
# measured from CaII K line (393.4 nm) spectra made with either the 
# Integrated Sunlight Spectrometer (ISS) instrument on the Synoptic Optical
# Long-term Investigations of the Sun (SOLIS) telescope or the coelostat and
# horizontal Littrow spectrograph of the National Solar Observatory (NSO) 
# Evans facility at Sacramento Peak (SP).  The SP values have been scaled (as
# described in Bertello, Pevtsov, Tlatov & Singh 2016, Sol Phys, 291, 2967) 
# to be consistent with those from the ISS.  If ISS observations (which began 
# in 2006) are available for a given day, then the closest one to noon is 
# used.  If not, then the SP observation (1976-2015) closest to noon, if any
# are available for that day, is used instead.
#
# This file was last modified on February 28, 2017.
#
# The data columns below are described as follows:
# Column 1: UT observation date [YYYYMMDD]
# Column 2: UT observation approximate Julian day number [sec]
# Column 3: 1.0 Angstrom emission index [Angstroms]
# Column 4: Data source (1=ISS, 0=SP)
#
19850925  2446334.250  0.08471223  0
19850926  2446335.250  0.08573578  0
19850927  2446336.250  0.08457130  0
19850930  2446339.250  0.08372468  0
19851002  2446341.250  0.08333429  0
19851003  2446342.250  0.08345608  0
19851004  2446343.250  0.08429129  0
19851011  2446350.250  0.08345292  0
19851012  2446351.250  0.08327748  0
19851018  2446357.250  0.08442036  0
19851023  2446362.250  0.08555789  0
19851024  2446363.250  0.08574140  0
19851025  2446364.250  0.08596478  0
19851026  2446365.250  0.08516188  0
19851028  2446367.250  0.08462907  0
19851102  2446372.250  0.08347917  0
19851106  2446376.250  0.08348637  0
19851107  2446377.250  0.08290756  0
19851108  2446378.250  0.08356417  0
19851110  2446380.250  0.08364319  0
19851114  2446384.250  0.08451712  0
19851115  2446385.250  0.08497687  0
19851116  2446386.250  0.08503649  0
19851120  2446390.250  0.08427688  0
19851121  2446391.250  0.08477369  0
19851122  2446392.250  0.08554313  0
19851127  2446397.250  0.08400530  0
19851201  2446401.250  0.08444855  0
19851204  2446404.250  0.08407941  0
19851205  2446405.250  0.08432017  0
19851214  2446414.250  0.08548843  0
19851217  2446417.250  0.08480258  0
19851218  2446418.250  0.08426354  0
19851219  2446419.250  0.08508409  0
19851220  2446420.250  0.08452187  0
19851223  2446423.250  0.08488529  0
19851224  2446424.250  0.08430674  0
19851226  2446426.250  0.08383751  0
19851227  2446427.250  0.08430674  0
19851230  2446430.250  0.08403463  0
19851231  2446431.250  0.08531958  0
19860102  2446433.250  0.08418355  0
19860104  2446435.250  0.08462653  0
19860106  2446437.250  0.08359885  0
19860108  2446439.250  0.08474147  0
19860119  2446450.250  0.08396132  0
19860120  2446451.250  0.08436461  0
19860122  2446453.250  0.08399486  0
19860123  2446454.250  0.08360333  0
19860124  2446455.250  0.08401698  0
19860125  2446456.250  0.08409179  0
19860127  2446458.250  0.08406624  0
19860128  2446459.250  0.08386534  0
19860130  2446461.250  0.08437909  0
19860211  2446473.250  0.08524591  0
19860212  2446474.250  0.08411401  0
19860213  2446475.250  0.08399099  0
19860214  2446476.250  0.08298790  0
19860217  2446479.250  0.08344062  0
19860218  2446480.250  0.08364679  0
19860219  2446481.250  0.08310837  0
19860220  2446482.250  0.08384410  0
19860221  2446483.250  0.08301082  0
19860222  2446484.250  0.08316395  0
19860223  2446485.250  0.08396544  0
19860226  2446488.250  0.08459905  0
19860304  2446494.250  0.08596452  0
19860305  2446495.250  0.08609096  0
19860306  2446496.250  0.08710292  0
19860308  2446498.250  0.08651286  0
19860321  2446511.250  0.08412577  0
19860322  2446512.250  0.08417389  0
19860323  2446513.250  0.08419628  0
19860325  2446515.250  0.08399292  0
19860326  2446516.250  0.08470117  0
19860330  2446520.250  0.08571400  0
19860331  2446521.250  0.08607445  0
19860404  2446525.250  0.08481944  0
19860409  2446530.250  0.08269340  0
19860410  2446531.250  0.08334088  0
19860411  2446532.250  0.08294698  0
19860412  2446533.250  0.08279727  0
19860413  2446534.250  0.08248170  0
19860414  2446535.250  0.08270165  0
19860420  2446541.250  0.08367735  0
19860421  2446542.250  0.08470432  0
19860422  2446543.250  0.08498987  0
19860423  2446544.250  0.08455655  0
19860424  2446545.250  0.08447585  0
19860427  2446548.250  0.08482444  0
19860430  2446551.250  0.08386262  0
19860501  2446552.250  0.08419022  0
19860503  2446554.250  0.08435012  0
19860505  2446556.250  0.08370255  0
19860506  2446557.250  0.08334684  0
19860507  2446558.250  0.08379027  0
19860508  2446559.250  0.08397440  0
19860509  2446560.250  0.08373539  0
19860510  2446561.250  0.08430613  0
19860511  2446562.250  0.08297929  0
19860514  2446565.250  0.08404622  0
19860515  2446566.250  0.08388589  0
19860604  2446586.250  0.08314919  0
19860605  2446587.250  0.08385436  0
19860607  2446589.250  0.08421077  0
19860609  2446591.250  0.08372002  0
19860610  2446592.250  0.08395921  0
19860611  2446593.250  0.08403709  0
19860612  2446594.250  0.08473629  0
19860614  2446596.250  0.08427057  0
19860615  2446597.250  0.08460388  0
19860620  2446602.250  0.08399301  0
19860621  2446603.250  0.08412858  0
19860710  2446622.250  0.08493491  0
19860712  2446624.250  0.08421024  0
19860713  2446625.250  0.08492551  0
19860719  2446631.250  0.08520368  0
19860723  2446635.250  0.08518542  0
19860724  2446636.250  0.08428374  0
19860730  2446642.250  0.08594722  0
19860731  2446643.250  0.08505528  0
19860801  2446644.250  0.08569206  0
19860802  2446645.250  0.08339198  0
19860813  2446656.250  0.08396158  0
19860814  2446657.250  0.08403217  0
19860816  2446659.250  0.08464909  0
19860817  2446660.250  0.08503167  0
19860818  2446661.250  0.08503088  0
19860819  2446662.250  0.08512097  0
19860820  2446663.250  0.08281237  0
19860821  2446664.250  0.08377139  0
19860905  2446679.250  0.08420322  0
19860906  2446680.250  0.08428989  0
19860907  2446681.250  0.08361764  0
19860911  2446685.250  0.08274915  0
19860912  2446686.250  0.08354107  0
19860919  2446693.250  0.08353589  0
19860920  2446694.250  0.08405500  0
19860921  2446695.250  0.08391117  0
19860924  2446698.250  0.08398440  0
19860925  2446699.250  0.08449210  0
19860926  2446700.250  0.08303285  0
19861013  2446717.250  0.08336142  0
19861015  2446719.250  0.08257161  0
19861020  2446724.250  0.08585757  0
19861021  2446725.250  0.08629984  0
19861022  2446726.250  0.08654948  0
19861025  2446729.250  0.08654492  0
19861026  2446730.250  0.08608349  0
19861027  2446731.250  0.08572235  0
